Date,Store ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Category_Type,Season,Name,Units_Sold_Lag1,Units_Sold_Lag7,Units_Sold_MA7,Inventory_to_Sales,Is_Spring,Is_Summer,Is_Monsoon,Is_Autumn,Is_Pre-winter,Is_Winter
24-09-2022,S004,Clothing,South,67,3,159,3.06,34.24,20,Sunny,0,29.78,Winter,autumn clothing,Jackets,22,392,62.42857143,22.33333333,0,0,0,1,0,0
25-09-2022,S004,Clothing,South,342,173,130,166.69,89.22,15,Sunny,1,93.25,Autumn,autumn clothing,Cardigans,3,151,65.57142857,1.976878613,0,0,0,1,0,0
26-09-2022,S004,Electronics,East,393,314,71,306.24,88.63,5,Sunny,0,83.66,Winter,autumn electronics,Geysers,173,30,106.1428571,1.251592357,0,0,0,1,0,0
27-09-2022,S004,Clothing,West,360,253,176,258.54,74.86,15,Sunny,0,73.13,Winter,autumn clothing,Sweaters,314,130,123.7142857,1.422924901,0,0,0,1,0,0
28-09-2022,S004,Groceries,South,390,295,170,312.88,98.82,20,Cloudy,0,100.82,Winter,autumn groceries,Canned Food,253,30,161.5714286,1.322033898,0,0,0,1,0,0
30-09-2022,S004,Clothing,East,323,209,98,204.56,90.1,5,Sunny,0,88.48,Spring,autumn clothing,Cardigan,295,71,181.2857143,1.545454545,0,0,0,1,0,0
02-10-2022,S004,Groceries,East,352,118,88,114.94,96.24,5,Rainy,0,95.13,Summer,autumn groceries,Fruits,209,22,195.0,2.983050847,0,0,0,1,0,0
05-10-2022,S004,Electronics,West,220,169,34,180.14,80.76,20,Rainy,1,82.1,Summer,autumn electronics,Coolers,118,3,218.7142857,1.301775148,0,0,0,1,0,0
06-10-2022,S004,Groceries,West,227,92,39,110.67,37.33,0,Sunny,1,38.62,Winter,autumn groceries,Canned Food,169,173,207.1428571,2.467391304,0,0,0,1,0,0
07-10-2022,S004,Electronics,West,196,153,102,167.97,31.74,15,Snowy,0,30.66,Spring,autumn electronics,Laptop,92,314,184.1428571,1.281045752,0,0,0,1,0,0
09-10-2022,S004,Clothing,West,196,70,99,63.05,61.07,10,Sunny,1,63.84,Summer,autumn clothing,Shorts,153,253,158.0,2.8,0,0,0,1,0,0
10-10-2022,S004,Groceries,East,282,225,60,242.78,28.4,20,Snowy,0,24.61,Winter,autumn groceries,Hot Chocolate,70,295,148.0,1.253333333,0,0,0,1,0,0
11-10-2022,S004,Clothing,North,267,151,84,164.22,93.44,10,Snowy,0,93.21,Autumn,autumn clothing,Cardigans,225,209,139.7142857,1.768211921,0,0,0,1,0,0
12-10-2022,S004,Groceries,East,106,44,139,46.41,62.17,5,Snowy,0,60.73,Summer,autumn groceries,Fruits,151,118,129.1428571,2.409090909,0,0,0,1,0,0
13-10-2022,S004,Electronics,West,441,171,45,190.32,54.03,20,Rainy,0,57.69,Autumn,autumn electronics,Smartwatches,44,169,129.4285714,2.578947368,0,0,0,1,0,0
14-10-2022,S004,Electronics,East,284,98,185,99.12,69.22,5,Rainy,0,74.14,Summer,autumn electronics,ACs,171,92,130.2857143,2.897959184,0,0,0,1,0,0
18-10-2022,S004,Electronics,West,380,20,86,31.15,88.71,0,Sunny,1,87.31,Spring,pre-winter,Electric Kettle,98,153,111.2857143,19.0,0,0,0,0,1,0
20-10-2022,S004,Clothing,North,216,214,79,210.84,37.2,20,Sunny,0,37.8,Summer,pre-winter,T-Shirts,20,70,131.8571429,1.009345794,0,0,0,0,1,0
21-10-2022,S004,Clothing,South,254,91,61,87.72,48.16,10,Snowy,1,52.1,Spring,pre-winter,Sweater,214,225,112.7142857,2.791208791,0,0,0,0,1,0
23-10-2022,S004,Electronics,South,187,4,84,13.05,24.51,0,Snowy,0,23.53,Spring,pre-winter,Electric Kettle,91,151,91.71428571,46.75,0,0,0,0,1,0
24-10-2022,S004,Clothing,West,418,390,68,385.31,15.84,0,Snowy,1,11.92,Winter,pre-winter,Sweaters,4,44,141.1428571,1.071794872,0,0,0,0,1,0
27-10-2022,S004,Electronics,West,261,22,59,19.41,67.48,0,Rainy,0,63.17,Winter,pre-winter,Heaters,390,171,119.8571429,11.86363636,0,0,0,0,1,0
28-10-2022,S004,Clothing,West,264,64,91,61.6,23.12,0,Sunny,1,25.63,Summer,pre-winter,T-Shirts,22,98,115.0,4.125,0,0,0,0,1,0
30-10-2022,S004,Electronics,East,316,126,141,129.16,88.21,5,Sunny,0,91.65,Spring,pre-winter,Electric Kettle,64,20,130.1428571,2.507936508,0,0,0,0,1,0
31-10-2022,S004,Clothing,West,73,23,181,28.63,90.98,10,Cloudy,0,88.58,Autumn,pre-winter,Cardigans,126,214,102.8571429,3.173913043,0,0,0,0,1,0
01-11-2022,S004,Clothing,West,270,96,22,114.06,37.46,15,Snowy,1,34.18,Spring,pre-winter,Sweater,23,91,103.5714286,2.8125,0,0,0,0,1,0
02-11-2022,S004,Groceries,South,366,22,81,16.68,44.25,0,Snowy,0,46.28,Summer,pre-winter,Fruits,96,4,106.1428571,16.63636364,0,0,0,0,1,0
03-11-2022,S004,Clothing,North,133,19,169,18.87,78.46,15,Rainy,0,80.07,Summer,pre-winter,T-Shirts,22,390,53.14285714,7.0,0,0,0,0,1,0
05-11-2022,S004,Clothing,East,93,18,119,28.44,92.83,10,Cloudy,0,97.52,Summer,pre-winter,T-Shirts,19,22,52.57142857,5.166666667,0,0,0,0,1,0
06-11-2022,S004,Clothing,South,462,174,117,175.94,50.64,10,Rainy,1,53.22,Spring,pre-winter,Sweater,18,64,68.28571429,2.655172414,0,0,0,0,1,0
07-11-2022,S004,Clothing,North,141,67,149,72.33,13.28,10,Snowy,1,14.47,Summer,pre-winter,Sunglasses,174,126,59.85714286,2.104477612,0,0,0,0,1,0
08-11-2022,S004,Electronics,West,354,182,112,194.89,45.91,15,Snowy,0,47.49,Summer,pre-winter,ACs,67,23,82.57142857,1.945054945,0,0,0,0,1,0
09-11-2022,S004,Clothing,North,150,4,50,17.24,71.83,15,Sunny,1,73.52,Summer,pre-winter,Sunglasses,182,96,69.42857143,37.5,0,0,0,0,1,0
11-11-2022,S004,Groceries,West,387,320,95,315.67,93.31,20,Rainy,1,90.89,Spring,pre-winter,Soup,4,22,112.0,1.209375,0,0,0,0,1,0
12-11-2022,S004,Groceries,West,497,80,57,97.5,89.12,15,Cloudy,0,84.12,Autumn,pre-winter,Spices,320,19,120.7142857,6.2125,0,0,0,0,1,0
13-11-2022,S004,Electronics,North,374,41,101,48.95,35.52,10,Cloudy,1,39.62,Winter,pre-winter,Electric Blankets,80,18,124.0,9.12195122,0,0,0,0,1,0
14-11-2022,S004,Groceries,South,348,147,119,152.73,81.83,20,Snowy,0,78.65,Spring,pre-winter,Soup,41,174,120.1428571,2.367346939,0,0,0,0,1,0
16-11-2022,S004,Groceries,South,177,68,65,83.54,11.48,15,Snowy,0,14.79,Winter,pre-winter,Hot Chocolate,147,67,120.2857143,2.602941176,0,0,0,0,1,0
18-11-2022,S004,Clothing,North,122,43,138,60.4,10.69,10,Cloudy,1,13.2,Winter,pre-winter,Scarves,68,182,100.4285714,2.837209302,0,0,0,0,1,0
20-11-2022,S004,Electronics,South,163,126,96,141.43,84.06,0,Snowy,1,81.58,Autumn,pre-winter,Laptops,43,4,117.8571429,1.293650794,0,0,0,0,1,0
21-11-2022,S004,Clothing,North,199,111,43,108.98,41.94,15,Rainy,0,45.18,Summer,pre-winter,Shorts,126,320,88.0,1.792792793,0,0,0,0,1,0
22-11-2022,S004,Clothing,South,423,39,23,56.77,73.8,20,Cloudy,1,74.33,Summer,pre-winter,Shorts,111,80,82.14285714,10.84615385,0,0,0,0,1,0
23-11-2022,S004,Clothing,East,302,191,180,201.28,63.77,15,Rainy,1,61.72,Spring,pre-winter,Sweater,39,41,103.5714286,1.581151832,0,0,0,0,1,0
25-11-2022,S004,Groceries,East,189,38,147,31.5,69.19,15,Cloudy,0,69.37,Autumn,pre-winter,Sauces,191,147,88.0,4.973684211,0,0,0,0,1,0
26-11-2022,S004,Groceries,North,237,75,191,77.43,12.62,10,Snowy,0,14.69,Summer,pre-winter,Fruits,38,68,89.0,3.16,0,0,0,0,1,0
27-11-2022,S004,Clothing,West,250,71,87,86.6,41.57,5,Sunny,0,37.63,Autumn,pre-winter,Cardigans,75,43,93.0,3.521126761,0,0,0,0,1,0
28-11-2022,S004,Electronics,North,470,279,98,294.76,64.49,10,Cloudy,1,64.74,Spring,pre-winter,Electric Kettle,71,126,114.8571429,1.684587814,0,0,0,0,1,0
01-12-2022,S004,Electronics,East,107,5,49,3.1,87.34,15,Snowy,1,83.98,Winter,pre-winter,Electric Blankets,279,111,99.71428571,21.4,0,0,0,0,1,0
02-12-2022,S004,Clothing,West,155,33,120,36.59,39.06,0,Rainy,0,37.29,Summer,pre-winter,Shorts,5,39,98.85714286,4.696969697,0,0,0,0,1,0
03-12-2022,S004,Groceries,West,297,242,193,253.35,90.84,15,Snowy,0,93.99,Autumn,pre-winter,Spices,33,191,106.1428571,1.227272727,0,0,0,0,1,0
05-12-2022,S004,Groceries,North,251,170,40,185.13,75.95,0,Cloudy,1,77.56,Summer,pre-winter,Cold Drinks,242,38,125.0,1.476470588,0,0,0,0,1,0
06-12-2022,S004,Electronics,North,357,276,56,291.14,69.19,0,Cloudy,0,73.88,Summer,pre-winter,ACs,170,75,153.7142857,1.293478261,0,0,0,0,1,0
07-12-2022,S004,Electronics,South,362,326,169,320.08,25.7,15,Cloudy,1,24.25,Autumn,pre-winter,Laptops,276,71,190.1428571,1.110429448,0,0,0,0,1,0
09-12-2022,S004,Clothing,East,149,145,54,139.15,57.04,5,Sunny,1,61.4,Autumn,pre-winter,Jeans,326,279,171.0,1.027586207,0,0,0,0,1,0
13-12-2022,S004,Groceries,West,400,187,104,188.17,62.69,5,Sunny,0,62.09,Spring,pre-winter,Soup,145,5,197.0,2.139037433,0,0,0,0,1,0
14-12-2022,S004,Electronics,West,154,102,166,107.45,10.82,10,Cloudy,0,9.35,Autumn,pre-winter,Smartwatches,187,33,206.8571429,1.509803922,0,0,0,0,1,0
16-12-2022,S004,Electronics,North,159,139,114,154.96,97.55,10,Rainy,1,97.82,Spring,winter,Heater,102,242,192.1428571,1.143884892,0,0,0,0,0,1
17-12-2022,S004,Electronics,East,481,404,190,405.03,37.13,0,Snowy,0,40.63,Spring,winter,Heater,139,170,225.5714286,1.190594059,0,0,0,0,0,1
19-12-2022,S004,Groceries,South,184,25,107,26.67,77.81,5,Cloudy,0,78.59,Spring,winter,Hot Chocolate,404,276,189.7142857,7.36,0,0,0,0,0,1
20-12-2022,S004,Electronics,West,172,70,72,83.49,51.57,15,Snowy,0,48.59,Winter,winter,Geysers,25,326,153.1428571,2.457142857,0,0,0,0,0,1
21-12-2022,S004,Clothing,South,92,74,94,76.82,60.41,10,Snowy,1,64.77,Summer,winter,Sunglasses,70,145,143.0,1.243243243,0,0,0,0,0,1
22-12-2022,S004,Electronics,South,491,219,136,238.96,28.97,15,Sunny,0,28.42,Winter,winter,Geysers,74,187,147.5714286,2.242009132,0,0,0,0,0,1
24-12-2022,S004,Clothing,East,146,39,188,31.21,67.62,15,Sunny,0,64.13,Summer,winter,Shorts,219,102,138.5714286,3.743589744,0,0,0,0,0,1
25-12-2022,S004,Electronics,South,347,296,107,310.94,62.02,10,Snowy,1,59.63,Summer,winter,Fans,39,139,161.0,1.172297297,0,0,0,0,0,1
26-12-2022,S004,Clothing,South,87,82,188,76.22,27.17,10,Snowy,0,29.03,Summer,winter,Shorts,296,404,115.0,1.06097561,0,0,0,0,0,1
28-12-2022,S004,Groceries,South,270,28,75,34.89,79.42,0,Snowy,0,74.98,Spring,winter,Hot Chocolate,82,25,115.4285714,9.642857143,0,0,0,0,0,1
29-12-2022,S004,Clothing,South,104,20,196,10.82,84.86,10,Snowy,1,81.26,Autumn,winter,Cardigans,28,70,108.2857143,5.2,0,0,0,0,0,1
30-12-2022,S004,Groceries,West,211,98,145,104.49,44.7,0,Rainy,1,45.08,Autumn,winter,Pasta,20,74,111.7142857,2.153061224,0,0,0,0,0,1
01-01-2023,S004,Clothing,East,117,52,73,56.96,25.7,5,Cloudy,0,21.1,Summer,winter,Sunglasses,98,219,87.85714286,2.25,0,0,0,0,0,1
04-01-2023,S004,Groceries,South,319,15,132,16.76,20.13,5,Cloudy,0,23.35,Autumn,winter,Pasta,52,39,84.42857143,21.26666667,0,0,0,0,0,1
05-01-2023,S004,Groceries,East,76,8,118,0.76,89.04,15,Snowy,1,88.21,Autumn,winter,Spices,15,296,43.28571429,9.5,0,0,0,0,0,1
06-01-2023,S004,Groceries,East,124,112,165,114.0,30.63,20,Rainy,0,26.89,Summer,winter,Fruits,8,82,47.57142857,1.107142857,0,0,0,0,0,1
11-01-2023,S004,Clothing,South,174,135,52,150.59,80.49,10,Snowy,1,77.28,Spring,winter,Coat,112,28,62.85714286,1.288888889,0,0,0,0,0,1
12-01-2023,S004,Electronics,North,480,78,158,74.04,60.59,5,Rainy,1,57.44,Winter,winter,Geysers,135,20,71.14285714,6.153846154,0,0,0,0,0,1
13-01-2023,S004,Clothing,West,314,189,177,189.3,93.92,5,Snowy,1,92.11,Autumn,winter,Cardigans,78,98,84.14285714,1.661375661,0,0,0,0,0,1
14-01-2023,S004,Groceries,East,174,84,97,86.91,29.67,5,Rainy,0,30.56,Winter,winter,Soups,189,52,88.71428571,2.071428571,0,0,0,0,0,1
15-01-2023,S004,Clothing,South,208,156,112,167.75,35.3,20,Snowy,1,34.14,Autumn,winter,Cardigans,84,15,108.8571429,1.333333333,0,0,0,0,0,1
16-01-2023,S004,Groceries,North,57,9,59,0.19,26.57,10,Rainy,0,25.3,Summer,winter,Cold Drinks,156,8,109.0,6.333333333,0,0,0,0,0,1
18-01-2023,S004,Groceries,North,389,44,93,63.09,70.15,20,Snowy,0,74.01,Spring,winter,Hot Chocolate,9,112,99.28571429,8.840909091,0,0,0,0,0,1
19-01-2023,S004,Electronics,West,93,33,195,30.54,63.61,15,Cloudy,1,67.13,Autumn,winter,Laptops,44,135,84.71428571,2.818181818,0,0,0,0,0,1
20-01-2023,S004,Electronics,South,344,63,134,58.1,50.81,15,Sunny,0,52.81,Autumn,winter,Smartwatches,33,78,82.57142857,5.46031746,0,0,0,0,0,1
22-01-2023,S004,Groceries,South,407,327,145,331.74,59.99,20,Snowy,0,62.93,Spring,winter,Hot Chocolate,63,189,102.2857143,1.244648318,0,0,0,0,0,1
26-01-2023,S004,Electronics,South,364,28,128,24.49,96.72,15,Cloudy,0,100.13,Summer,winter,Fans,327,84,94.28571429,13.0,0,0,0,0,0,1
27-01-2023,S004,Electronics,South,316,233,98,244.77,97.17,0,Rainy,0,98.14,Spring,winter,Heater,28,156,105.2857143,1.356223176,0,0,0,0,0,1
31-01-2023,S004,Groceries,South,147,136,177,126.95,75.63,10,Cloudy,0,76.85,Summer,winter,Cold Drinks,233,9,123.4285714,1.080882353,0,0,0,0,0,1
04-02-2023,S004,Clothing,West,231,123,175,141.52,11.15,5,Snowy,0,6.5,Winter,winter,Scarves,136,44,134.7142857,1.87804878,0,0,0,0,0,1
06-02-2023,S004,Clothing,West,229,20,167,12.64,31.25,0,Snowy,1,34.92,Autumn,winter,Hoodies,123,33,132.8571429,11.45,0,0,0,0,0,1
07-02-2023,S004,Groceries,East,315,293,188,307.77,62.1,0,Cloudy,1,57.44,Autumn,winter,Sauces,20,63,165.7142857,1.075085324,0,0,0,0,0,1
08-02-2023,S004,Groceries,South,297,163,103,161.49,45.79,0,Sunny,1,47.68,Spring,winter,Hot Chocolate,293,327,142.2857143,1.82208589,0,0,0,0,0,1
09-02-2023,S004,Clothing,North,495,5,191,9.64,95.87,10,Snowy,0,97.07,Summer,winter,Sunglasses,163,28,139.0,99.0,0,0,0,0,0,1
13-02-2023,S004,Electronics,East,221,168,64,172.86,46.09,0,Snowy,0,46.3,Summer,winter,Coolers,5,233,129.7142857,1.31547619,0,0,0,0,0,1
14-02-2023,S004,Electronics,East,236,143,33,158.56,28.17,5,Rainy,0,25.22,Autumn,winter,Laptops,168,136,130.7142857,1.65034965,0,0,0,0,0,1
16-02-2023,S004,Clothing,East,262,11,59,3.43,91.03,10,Cloudy,1,89.13,Spring,spring,Light Jacket,143,123,114.7142857,23.81818182,1,0,0,0,0,0
17-02-2023,S004,Clothing,North,77,59,56,66.13,99.07,5,Cloudy,1,94.97,Spring,spring,Light Jacket,11,20,120.2857143,1.305084746,1,0,0,0,0,0
18-02-2023,S004,Groceries,North,238,134,31,144.12,45.71,15,Rainy,0,44.66,Autumn,spring,Pasta,59,293,97.57142857,1.776119403,1,0,0,0,0,0
19-02-2023,S004,Electronics,North,483,374,68,384.03,98.4,5,Snowy,1,101.4,Spring,spring,Smartphone,134,163,127.7142857,1.29144385,1,0,0,0,0,0
20-02-2023,S004,Clothing,West,460,18,94,37.96,60.95,5,Cloudy,1,58.74,Autumn,spring,Hoodies,374,5,129.5714286,25.55555556,1,0,0,0,0,0
23-02-2023,S004,Clothing,East,498,165,72,160.33,95.78,20,Cloudy,0,94.56,Autumn,spring,Cardigans,18,168,129.1428571,3.018181818,1,0,0,0,0,0
24-02-2023,S004,Clothing,East,79,31,63,28.62,36.1,0,Sunny,0,36.79,Autumn,spring,Hoodies,165,143,113.1428571,2.548387097,1,0,0,0,0,0
26-02-2023,S004,Clothing,South,124,11,87,19.42,57.76,5,Rainy,0,56.96,Summer,spring,T-Shirts,31,11,113.1428571,11.27272727,1,0,0,0,0,0
01-03-2023,S004,Groceries,South,227,179,67,184.16,19.37,0,Rainy,0,20.96,Winter,spring,Hot Chocolate,11,59,130.2857143,1.268156425,1,0,0,0,0,0
02-03-2023,S004,Groceries,North,429,40,96,58.73,54.31,15,Snowy,0,54.77,Summer,spring,Fruits,179,134,116.8571429,10.725,1,0,0,0,0,0
03-03-2023,S004,Electronics,East,213,158,87,158.41,66.98,5,Cloudy,1,63.7,Winter,spring,Geysers,40,374,86.0,1.348101266,1,0,0,0,0,0
04-03-2023,S004,Groceries,North,417,329,165,332.85,93.86,10,Snowy,1,98.45,Summer,spring,Ice Cream,158,18,130.4285714,1.267477204,1,0,0,0,0,0
05-03-2023,S004,Clothing,North,423,60,104,71.16,21.7,10,Sunny,1,21.68,Summer,spring,Sunglasses,329,165,115.4285714,7.05,1,0,0,0,0,0
06-03-2023,S004,Electronics,West,230,87,74,84.03,80.99,5,Rainy,1,85.49,Spring,spring,Smartphone,60,31,123.4285714,2.643678161,1,0,0,0,0,0
07-03-2023,S004,Electronics,North,273,196,150,210.27,56.83,15,Rainy,1,58.09,Summer,spring,Fans,87,11,149.8571429,1.392857143,1,0,0,0,0,0
08-03-2023,S004,Clothing,West,290,98,72,90.36,30.91,0,Rainy,0,30.17,Summer,spring,Sunglasses,196,179,138.2857143,2.959183673,1,0,0,0,0,0
09-03-2023,S004,Groceries,North,125,56,161,69.92,55.88,15,Snowy,0,54.96,Autumn,spring,Sauces,98,40,140.5714286,2.232142857,1,0,0,0,0,0
10-03-2023,S004,Groceries,East,163,66,189,68.81,79.16,20,Cloudy,1,83.52,Summer,spring,Fruits,56,158,127.4285714,2.46969697,1,0,0,0,0,0
11-03-2023,S004,Electronics,East,469,135,41,144.62,18.8,0,Snowy,0,16.04,Spring,spring,Smartphone,66,329,99.71428571,3.474074074,1,0,0,0,0,0
12-03-2023,S004,Clothing,West,250,46,178,55.39,93.58,15,Snowy,0,94.29,Summer,spring,T-Shirts,135,60,97.71428571,5.434782609,1,0,0,0,0,0
14-03-2023,S004,Groceries,West,440,81,121,71.03,42.96,10,Cloudy,1,40.41,Autumn,spring,Spices,46,87,96.85714286,5.432098765,1,0,0,0,0,0
18-03-2023,S004,Electronics,East,189,176,26,191.82,72.59,15,Sunny,0,72.02,Autumn,spring,Tablets,81,196,94.0,1.073863636,1,0,0,0,0,0
20-03-2023,S004,Groceries,South,408,279,127,281.56,61.06,5,Sunny,1,58.52,Summer,spring,Ice Cream,176,98,119.8571429,1.462365591,1,0,0,0,0,0
23-03-2023,S004,Groceries,North,481,252,82,243.08,49.49,5,Rainy,1,47.27,Summer,spring,Ice Cream,279,56,147.8571429,1.908730159,1,0,0,0,0,0
25-03-2023,S004,Groceries,West,159,146,50,161.35,76.3,5,Cloudy,0,75.76,Winter,spring,Canned Food,252,66,159.2857143,1.089041096,1,0,0,0,0,0
27-03-2023,S004,Groceries,North,204,61,130,55.03,60.24,5,Cloudy,1,63.57,Autumn,spring,Spices,146,135,148.7142857,3.344262295,1,0,0,0,0,0
28-03-2023,S004,Electronics,West,230,15,128,28.04,56.11,0,Sunny,1,55.27,Autumn,spring,Smartwatches,61,46,144.2857143,15.33333333,1,0,0,0,0,0
30-03-2023,S004,Electronics,North,161,86,78,102.31,36.01,0,Rainy,0,32.94,Summer,spring,ACs,15,81,145.0,1.872093023,1,0,0,0,0,0
01-04-2023,S004,Electronics,South,381,193,23,197.64,27.83,5,Sunny,1,25.99,Autumn,spring,Smartwatches,86,176,147.4285714,1.974093264,1,0,0,0,0,0
03-04-2023,S004,Groceries,South,383,357,180,360.67,22.52,10,Rainy,1,19.37,Autumn,spring,Sauces,193,279,158.5714286,1.072829132,1,0,0,0,0,0
04-04-2023,S004,Electronics,North,429,63,176,75.13,50.19,0,Cloudy,1,46.14,Summer,spring,ACs,357,252,131.5714286,6.80952381,1,0,0,0,0,0
05-04-2023,S004,Electronics,West,387,169,191,172.59,29.55,20,Snowy,0,32.22,Spring,spring,Smartphone,63,146,134.8571429,2.289940828,1,0,0,0,0,0
06-04-2023,S004,Groceries,North,53,11,183,14.84,73.96,15,Sunny,1,71.2,Winter,spring,Soups,169,61,127.7142857,4.818181818,1,0,0,0,0,0
07-04-2023,S004,Groceries,North,74,69,31,59.91,65.11,5,Sunny,1,69.21,Spring,spring,Strawberries,11,15,135.4285714,1.072463768,1,0,0,0,0,0
08-04-2023,S004,Groceries,West,106,36,50,44.43,11.35,20,Snowy,1,13.67,Winter,spring,Soups,69,86,128.2857143,2.944444444,1,0,0,0,0,0
09-04-2023,S004,Groceries,East,373,161,188,158.57,76.58,0,Cloudy,1,75.16,Spring,spring,Strawberries,36,193,123.7142857,2.316770186,1,0,0,0,0,0
11-04-2023,S004,Groceries,South,236,173,178,176.76,59.21,20,Cloudy,0,54.59,Summer,spring,Cold Drinks,161,357,97.42857143,1.36416185,1,0,0,0,0,0
12-04-2023,S004,Clothing,North,356,223,145,215.9,40.4,15,Sunny,0,39.08,Summer,spring,Shorts,173,63,120.2857143,1.596412556,1,0,0,0,0,0
13-04-2023,S004,Groceries,South,448,78,73,69.02,49.85,5,Sunny,1,49.85,Autumn,spring,Sauces,223,169,107.2857143,5.743589744,1,0,0,0,0,0
14-04-2023,S004,Clothing,North,242,211,82,223.39,86.95,10,Rainy,0,89.71,Autumn,spring,Hoodies,78,11,135.8571429,1.146919431,1,0,0,0,0,0
16-04-2023,S004,Electronics,North,64,23,135,35.62,11.13,10,Snowy,1,15.68,Summer,summer,Coolers,211,69,129.2857143,2.782608696,0,1,0,0,0,0
18-04-2023,S004,Groceries,East,499,411,158,430.43,66.66,10,Sunny,1,70.46,Summer,summer,Fruits,23,36,182.8571429,1.214111922,0,1,0,0,0,0
20-04-2023,S004,Groceries,South,128,73,80,73.34,24.66,15,Rainy,0,22.76,Autumn,summer,Pasta,411,161,170.2857143,1.753424658,0,1,0,0,0,0
21-04-2023,S004,Electronics,South,113,95,64,105.49,68.83,5,Rainy,1,67.52,Autumn,summer,Smartwatches,73,173,159.1428571,1.189473684,0,1,0,0,0,0
23-04-2023,S004,Groceries,East,194,19,95,35.29,62.69,0,Rainy,0,60.6,Winter,summer,Hot Chocolate,95,223,130.0,10.21052632,0,1,0,0,0,0
25-04-2023,S004,Clothing,West,474,334,149,353.73,11.36,5,Rainy,1,14.25,Summer,summer,Sunglasses,19,78,166.5714286,1.419161677,0,1,0,0,0,0
26-04-2023,S004,Electronics,East,348,149,183,161.58,74.1,20,Rainy,1,75.17,Summer,summer,Coolers,334,211,157.7142857,2.33557047,0,1,0,0,0,0
28-04-2023,S004,Electronics,West,304,205,59,213.7,25.64,5,Snowy,0,27.25,Spring,summer,Air Conditioner,149,23,183.7142857,1.482926829,0,1,0,0,0,0
29-04-2023,S004,Electronics,North,465,240,127,240.83,86.41,5,Snowy,1,89.15,Autumn,summer,Smartwatches,205,411,159.2857143,1.9375,0,1,0,0,0,0
01-05-2023,S004,Electronics,North,429,402,55,404.41,23.87,10,Sunny,1,28.8,Autumn,summer,Laptops,240,73,206.2857143,1.067164179,0,1,0,0,0,0
02-05-2023,S004,Groceries,West,236,109,199,100.29,69.7,5,Cloudy,1,72.31,Summer,summer,Ice Cream,402,95,208.2857143,2.165137615,0,1,0,0,0,0
04-05-2023,S004,Groceries,East,316,288,167,303.95,75.92,15,Cloudy,1,80.36,Summer,summer,Fruits,109,19,246.7142857,1.097222222,0,1,0,0,0,0
05-05-2023,S004,Groceries,West,481,73,75,88.91,97.53,20,Snowy,1,95.46,Summer,summer,Ice Cream,288,334,209.4285714,6.589041096,0,1,0,0,0,0
06-05-2023,S004,Electronics,West,337,21,196,30.01,24.52,0,Snowy,1,26.82,Winter,summer,Heaters,73,149,191.1428571,16.04761905,0,1,0,0,0,0
07-05-2023,S004,Electronics,North,102,58,62,71.97,95.21,20,Cloudy,0,97.93,Summer,summer,Fans,21,205,170.1428571,1.75862069,0,1,0,0,0,0
08-05-2023,S004,Clothing,West,404,197,35,201.42,41.9,0,Cloudy,0,43.39,Autumn,summer,Jeans,58,240,164.0,2.050761421,0,1,0,0,0,0
10-05-2023,S004,Electronics,South,474,67,94,84.64,51.29,20,Sunny,0,48.83,Autumn,summer,Laptops,197,402,116.1428571,7.074626866,0,1,0,0,0,0
11-05-2023,S004,Groceries,West,489,409,155,415.91,51.42,0,Cloudy,1,53.43,Winter,summer,Canned Food,67,109,159.0,1.195599022,0,1,0,0,0,0
12-05-2023,S004,Groceries,West,131,66,48,66.92,55.8,0,Sunny,1,53.17,Summer,summer,Fruits,409,288,127.2857143,1.984848485,0,1,0,0,0,0
13-05-2023,S004,Electronics,South,370,52,174,42.93,76.05,0,Cloudy,0,80.19,Spring,summer,Air Conditioner,66,73,124.2857143,7.115384615,0,1,0,0,0,0
15-05-2023,S004,Groceries,South,206,35,141,35.76,69.42,5,Sunny,1,73.07,Summer,summer,Ice Cream,52,21,126.2857143,5.885714286,0,1,0,0,0,0
19-05-2023,S004,Groceries,South,89,19,56,37.39,20.66,20,Cloudy,0,23.22,Autumn,summer,Sauces,35,58,120.7142857,4.684210526,0,1,0,0,0,0
20-05-2023,S004,Clothing,East,50,5,141,2.35,15.07,15,Rainy,1,14.84,Autumn,summer,Jeans,19,197,93.28571429,10.0,0,1,0,0,0,0
21-05-2023,S004,Electronics,West,350,274,102,276.01,37.86,0,Rainy,0,32.88,Spring,summer,Air Conditioner,5,67,122.8571429,1.277372263,0,1,0,0,0,0
22-05-2023,S004,Electronics,West,102,24,139,20.27,46.33,20,Snowy,1,46.03,Summer,summer,ACs,274,409,67.85714286,4.25,0,1,0,0,0,0
24-05-2023,S004,Electronics,West,372,299,116,299.24,94.03,15,Cloudy,1,94.11,Winter,summer,Electric Blankets,24,66,101.1428571,1.244147157,0,1,0,0,0,0
27-05-2023,S004,Clothing,North,187,78,32,95.98,32.27,0,Rainy,1,30.18,Summer,summer,T-Shirts,299,52,104.8571429,2.397435897,0,1,0,0,0,0
28-05-2023,S004,Clothing,East,317,317,59,321.14,84.34,10,Sunny,1,87.94,Winter,summer,Scarves,78,35,145.1428571,1.0,0,1,0,0,0,0
